,budget,genres,id,imdb_id,popularity,release_date,revenue,runtime,title,vote_average,vote_count
4112,0,['Comedy'],425134,tt4795124,11.446,2017-03-06,26251899,115.0,How to Be a Latin Lover,6.3,225
4113,26000000,"['Science Fiction', 'Mystery', 'Thriller']",238615,tt2140379,24.189,2015-07-10,30523226,116.0,Self/less,6.3,2020
4114,0,"['Drama', 'Thriller']",397722,tt5649108,10.054,2018-03-09,2830775,92.0,Thoroughbreds,6.3,504
4115,17000000,['Thriller'],9272,tt0107034,8.525,1993-09-24,44456478,87.0,The Good Son,6.3,436
4116,2000000,"['Romance', 'Drama', 'Comedy']",1378,tt0367027,12.035,2006-05-20,5179037,101.0,Shortbus,6.3,263
4117,80000000,"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']",324852,tt3469046,17.418,2017-06-15,1031552585,96.0,Despicable Me 3,6.3,4563
4118,24000000,"['Horror', 'Mystery']",4233,tt0120082,13.411,1997-12-09,172363301,120.0,Scream 2,6.3,1927
4119,15000000,"['Comedy', 'Horror', 'Science Fiction']",9035,tt0439815,9.418,2006-03-31,12834936,95.0,Slither,6.3,682
4120,70000000,"['Action', 'Animation', 'Adventure', 'Family']",274862,tt3014284,12.936,2017-09-21,123081555,101.0,The Lego Ninjago Movie,6.3,503
4121,120000000,['Drama'],2133,tt0177971,14.112,2000-06-26,325756637,130.0,The Perfect Storm,6.3,1233
4122,175000000,"['Comedy', 'Fantasy', 'Adventure', 'Family']",448119,tt6673612,47.097,2020-01-01,91084730,101.0,Dolittle,6.3,525
4123,0,['Horror'],11449,tt0078767,8.701,1979-07-26,86432000,117.0,The Amityville Horror,6.3,388
4124,5000000,['Thriller'],392207,tt4924942,8.612,2017-03-03,0,129.0,The Invisible Guardian,6.3,227
4125,6000000,"['Drama', 'Music', 'Romance', 'Comedy']",301351,tt3787590,11.504,2015-08-26,11122090,96.0,We Are Your Friends,6.3,1373
4126,3000000,"['Horror', 'Thriller']",9064,tt0095294,12.018,1988-12-23,12090735,97.0,Hellbound: Hellraiser II,6.3,480
4127,6500000,"['Drama', 'Romance']",11034,tt0071577,7.03,1974-03-27,26533200,144.0,The Great Gatsby,6.3,274
4128,85000000,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']",12222,tt0451079,16.143,2008-03-03,297138014,88.0,Horton Hears a Who!,6.3,2005
4129,0,"['Comedy', 'Crime', 'Drama']",429203,tt2837574,9.215,2018-09-27,11277120,93.0,The Old Man & the Gun,6.3,748
4130,0,['Drama'],192132,tt2479800,8.751,2014-05-09,0,100.0,Palo Alto,6.3,579
4131,17000000,"['Action', 'Thriller', 'War']",1880,tt0087985,9.21,1984-08-10,38376497,114.0,Red Dawn,6.3,391
4132,42000000,"['Drama', 'Comedy', 'Thriller', 'Mystery']",10699,tt0104412,8.951,1992-10-02,0,117.0,Hero,6.3,223
4133,65000000,"['Crime', 'Action', 'Thriller']",189,tt0458481,23.784,2014-08-20,39407616,102.0,Sin City: A Dame to Kill For,6.3,2472
4134,0,"['Comedy', 'Romance']",7300,tt0117247,8.946,1996-12-20,97529550,108.0,One Fine Day,6.3,360
4135,8000000,['Drama'],73873,tt1602098,9.11,2011-12-21,5634828,113.0,Albert Nobbs,6.3,243
4136,14000000,"['Thriller', 'Mystery', 'Adventure']",12403,tt0971209,9.448,2009-06-08,22852638,98.0,A Perfect Getaway,6.3,719
4137,6000000,"['Drama', 'Horror', 'Thriller']",9529,tt0103919,12.833,1992-09-11,25792310,99.0,Candyman,6.3,622
4138,10000000,"['Family', 'Comedy']",60307,tt1650043,8.989,2011-03-25,0,99.0,Diary of a Wimpy Kid: Rodrick Rules,6.3,575
4139,0,"['Action', 'Horror', 'Thriller']",13022,tt0479528,8.157,2007-11-08,0,99.0,Rogue,6.3,298
4140,60000000,"['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Fantasy']",123553,tt1538403,17.826,2013-08-21,95396573,130.0,The Mortal Instruments: City of Bones,6.3,3249
4141,22000000,"['Fantasy', 'Drama', 'Comedy', 'Family']",11395,tt0111070,7.76,1994-11-10,189833357,97.0,The Santa Clause,6.3,1148
4142,15000000,"['Comedy', 'Family']",38843,tt0493949,7.598,2010-07-23,27293743,103.0,Ramona and Beezus,6.3,517
4143,50000000,"['Science Fiction', 'Action', 'Horror']",8077,tt0103644,18.901,1992-05-22,159773545,114.0,Alien³,6.3,3170
4144,3000000,['Comedy'],7553,tt0348333,10.092,2005-10-07,18637690,94.0,Waiting...,6.3,399
4145,76000000,"['Action', 'Crime', 'Thriller']",584,tt0322259,3.07,2003-06-05,236350661,107.0,2 Fast 2 Furious,6.3,4211
4146,0,"['Animation', 'Comedy', 'Family', 'Action']",12242,tt0279967,12.575,2004-11-03,0,79.0,Mulan II,6.3,1281
4147,2900000,"['Action', 'Thriller']",467938,tt6738136,12.645,2017-09-23,692079,109.0,Revenge,6.3,870
4148,45000000,"['Drama', 'Horror', 'Science Fiction', 'Romance']",3036,tt0109836,10.335,1994-11-04,112006296,123.0,Frankenstein,6.3,658
4149,0,"['Comedy', 'Drama', 'Music']",63710,tt1657283,10.09,2011-06-23,0,110.0,Honey 2,6.3,270
4150,0,"['Romance', 'Animation', 'Drama', 'TV Movie']",21057,tt0108432,13.064,1993-05-05,0,76.0,Ocean Waves,6.3,214
4151,85000000,"['Adventure', 'Action', 'Comedy', 'Thriller']",10159,tt0327850,12.224,2003-09-26,80916492,104.0,The Rundown,6.3,1055
4152,0,"['Animation', 'Romance', 'Family', 'Fantasy']",16119,tt0465940,12.656,2007-02-06,0,74.0,Cinderella III: A Twist in Time,6.3,697
4153,10000000,"['Drama', 'Action', 'Thriller', 'Crime']",13333,tt0077594,9.649,1978-03-23,0,94.0,Game of Death,6.3,307
4154,200000000,"['Action', 'Adventure', 'Drama']",20662,tt0955308,18.078,2010-05-12,310669540,140.0,Robin Hood,6.3,2879
4155,70000000,"['Comedy', 'Romance']",3981,tt0207201,14.305,2000-12-15,374111707,127.0,What Women Want,6.3,2330
4156,30000000,"['Action', 'Crime', 'Thriller']",72387,tt1656190,14.469,2012-04-16,40346186,94.0,Safe,6.3,1407
4157,49000000,"['Adventure', 'Comedy', 'Family']",499701,tt7547410,19.989,2019-08-08,116826172,102.0,Dora and the Lost City of Gold,6.3,548
4158,10000000,['Comedy'],295699,tt2937696,6.764,2016-03-30,3400278,116.0,Everybody Wants Some!!,6.3,732
4159,0,"['Drama', 'Romance', 'War']",433502,tt5977276,11.578,2019-03-01,0,108.0,The Aftermath,6.3,246
4160,10000000,['Thriller'],301355,tt1712192,9.557,2017-05-10,0,102.0,Message from the King,6.3,228
4161,65000000,"['Adventure', 'Family', 'Fantasy']",294272,tt2788732,10.875,2016-08-10,143695338,103.0,Pete's Dragon,6.3,1475
4162,30000000,"['Horror', 'Mystery', 'Thriller']",11096,tt0382077,13.776,2005-01-27,122650962,101.0,Hide and Seek,6.3,916
4163,0,"['Animation', 'Family', 'Fantasy']",57737,tt1800254,11.106,2011-03-01,0,72.0,Barbie: A Fairy Secret,6.3,239
